id,user,local,device,day,hour,type,model,value
"5a15148237a0a30484f96d55","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:05","corrente","sct-013","0.42"
"5a15148837a0a30484f96d56","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:10","corrente","sct-013","0.4"
"5a15148d37a0a30484f96d57","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:15","corrente","sct-013","0.45"
"5a15149237a0a30484f96d58","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:20","corrente","sct-013","0.46"
"5a15149737a0a30484f96d59","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:25","corrente","sct-013","0.46"
"5a15149c37a0a30484f96d5a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:30","corrente","sct-013","0.31"
"5a1514a237a0a30484f96d5b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:36","corrente","sct-013","0.41"
"5a1514a737a0a30484f96d5c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:41","corrente","sct-013","0.42"
"5a1514ac37a0a30484f96d5d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:46","corrente","sct-013","0.57"
"5a1514b137a0a30484f96d5e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:51","corrente","sct-013","0.58"
"5a1514b637a0a30484f96d5f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:19:56","corrente","sct-013","0.51"
"5a1514bb37a0a30484f96d60","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:01","corrente","sct-013","0.34"
"5a1514c137a0a30484f96d61","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:07","corrente","sct-013","0.53"
"5a1514c637a0a30484f96d62","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:12","corrente","sct-013","0.39"
"5a1514cb37a0a30484f96d63","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:17","corrente","sct-013","0.49"
"5a1514d037a0a30484f96d64","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:22","corrente","sct-013","0.34"
"5a1514d537a0a30484f96d65","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:27","corrente","sct-013","0.47"
"5a1514da37a0a30484f96d66","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:33","corrente","sct-013","0.35"
"5a1514e037a0a30484f96d67","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:38","corrente","sct-013","0.57"
"5a1514e537a0a30484f96d68","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:43","corrente","sct-013","0.48"
"5a1514ea37a0a30484f96d69","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:48","corrente","sct-013","0.32"
"5a1514ef37a0a30484f96d6a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:53","corrente","sct-013","0.36"
"5a1514f437a0a30484f96d6b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:20:58","corrente","sct-013","0.51"
"5a1514f937a0a30484f96d6c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:04","corrente","sct-013","0.31"
"5a1514ff37a0a30484f96d6d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:09","corrente","sct-013","0.45"
"5a15150437a0a30484f96d6e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:14","corrente","sct-013","0.51"
"5a15150937a0a30484f96d6f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:19","corrente","sct-013","0.33"
"5a15150e37a0a30484f96d70","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:24","corrente","sct-013","0.49"
"5a15151337a0a30484f96d71","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:29","corrente","sct-013","0.48"
"5a15151937a0a30484f96d72","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:35","corrente","sct-013","0.41"
"5a15151e37a0a30484f96d73","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:40","corrente","sct-013","0.39"
"5a15152337a0a30484f96d74","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:45","corrente","sct-013","0.36"
"5a15152837a0a30484f96d75","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:50","corrente","sct-013","0.57"
"5a15152d37a0a30484f96d76","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:21:55","corrente","sct-013","0.54"
"5a15153237a0a30484f96d77","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:01","corrente","sct-013","0.31"
"5a15153837a0a30484f96d78","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:06","corrente","sct-013","0.3"
"5a15153d37a0a30484f96d79","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:11","corrente","sct-013","0.51"
"5a15154237a0a30484f96d7a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:16","corrente","sct-013","0.34"
"5a15154737a0a30484f96d7b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:21","corrente","sct-013","0.39"
"5a15154c37a0a30484f96d7c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:26","corrente","sct-013","0.31"
"5a15155137a0a30484f96d7d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:32","corrente","sct-013","0.39"
"5a15155737a0a30484f96d7e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:37","corrente","sct-013","0.43"
"5a15155c37a0a30484f96d7f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:42","corrente","sct-013","0.47"
"5a15156137a0a30484f96d80","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:47","corrente","sct-013","0.52"
"5a15156637a0a30484f96d81","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:52","corrente","sct-013","0.35"
"5a15156b37a0a30484f96d82","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:22:57","corrente","sct-013","0.35"
"5a15157037a0a30484f96d83","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:03","corrente","sct-013","0.34"
"5a15157637a0a30484f96d84","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:08","corrente","sct-013","0.34"
"5a15157b37a0a30484f96d85","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:13","corrente","sct-013","0.35"
"5a15158037a0a30484f96d86","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:18","corrente","sct-013","0.31"
"5a15158537a0a30484f96d87","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:23","corrente","sct-013","0.57"
"5a15158a37a0a30484f96d88","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:29","corrente","sct-013","0.54"
"5a15159037a0a30484f96d89","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:34","corrente","sct-013","0.34"
"5a15159537a0a30484f96d8a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:39","corrente","sct-013","0.4"
"5a15159a37a0a30484f96d8b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:44","corrente","sct-013","0.34"
"5a15159f37a0a30484f96d8c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:49","corrente","sct-013","0.47"
"5a1515a437a0a30484f96d8d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:23:54","corrente","sct-013","0.43"
"5a1515a937a0a30484f96d8e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:00","corrente","sct-013","0.33"
"5a1515af37a0a30484f96d8f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:05","corrente","sct-013","0.48"
"5a1515b437a0a30484f96d90","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:10","corrente","sct-013","0.5"
"5a1515b937a0a30484f96d91","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:15","corrente","sct-013","0.5"
"5a1515be37a0a30484f96d92","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:20","corrente","sct-013","0.43"
"5a1515c337a0a30484f96d93","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:25","corrente","sct-013","0.52"
"5a1515c837a0a30484f96d94","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:31","corrente","sct-013","0.32"
"5a1515ce37a0a30484f96d95","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:36","corrente","sct-013","0.34"
"5a1515d337a0a30484f96d96","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:41","corrente","sct-013","0.44"
"5a1515d837a0a30484f96d97","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:46","corrente","sct-013","0.32"
"5a1515dd37a0a30484f96d98","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:51","corrente","sct-013","0.4"
"5a1515e237a0a30484f96d99","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:24:56","corrente","sct-013","0.41"
"5a1515e737a0a30484f96d9a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:02","corrente","sct-013","0.38"
"5a1515ed37a0a30484f96d9b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:07","corrente","sct-013","0.31"
"5a1515f237a0a30484f96d9c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:12","corrente","sct-013","0.42"
"5a1515f737a0a30484f96d9d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:17","corrente","sct-013","0.41"
"5a1515fc37a0a30484f96d9e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:22","corrente","sct-013","0.37"
"5a15160137a0a30484f96d9f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:28","corrente","sct-013","0.35"
"5a15160737a0a30484f96da0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:33","corrente","sct-013","0.51"
"5a15160c37a0a30484f96da1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:38","corrente","sct-013","0.41"
"5a15161137a0a30484f96da2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:43","corrente","sct-013","0.49"
"5a15161637a0a30484f96da3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:48","corrente","sct-013","0.45"
"5a15161c37a0a30484f96da4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:53","corrente","sct-013","0.49"
"5a15162137a0a30484f96da5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:25:59","corrente","sct-013","0.58"
"5a15162637a0a30484f96da6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:04","corrente","sct-013","0.58"
"5a15162b37a0a30484f96da7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:09","corrente","sct-013","0.52"
"5a15163037a0a30484f96da8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:14","corrente","sct-013","0.37"
"5a15163537a0a30484f96da9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:19","corrente","sct-013","0.43"
"5a15163a37a0a30484f96daa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:25","corrente","sct-013","0.54"
"5a15164037a0a30484f96dab","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:30","corrente","sct-013","0.6"
"5a15164537a0a30484f96dac","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:35","corrente","sct-013","0.41"
"5a15164a37a0a30484f96dad","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:40","corrente","sct-013","0.31"
"5a15164f37a0a30484f96dae","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:45","corrente","sct-013","0.43"
"5a15165437a0a30484f96daf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:50","corrente","sct-013","0.46"
"5a15165a37a0a30484f96db0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:26:56","corrente","sct-013","0.42"
"5a15165f37a0a30484f96db1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:01","corrente","sct-013","0.51"
"5a15166437a0a30484f96db2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:06","corrente","sct-013","0.35"
"5a15166937a0a30484f96db3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:11","corrente","sct-013","0.5"
"5a15166e37a0a30484f96db4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:17","corrente","sct-013","0.52"
"5a15167437a0a30484f96db5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:22","corrente","sct-013","0.56"
"5a15167937a0a30484f96db6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:27","corrente","sct-013","0.31"
"5a15167e37a0a30484f96db7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:32","corrente","sct-013","0.59"
"5a15168337a0a30484f96db8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:37","corrente","sct-013","0.51"
"5a15168837a0a30484f96db9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:42","corrente","sct-013","0.34"
"5a15168d37a0a30484f96dba","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:48","corrente","sct-013","0.53"
"5a15169337a0a30484f96dbb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:53","corrente","sct-013","0.34"
"5a15169837a0a30484f96dbc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:27:58","corrente","sct-013","0.57"
"5a15169d37a0a30484f96dbd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:03","corrente","sct-013","0.43"
"5a1516a237a0a30484f96dbe","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:08","corrente","sct-013","0.55"
"5a1516a737a0a30484f96dbf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:13","corrente","sct-013","0.57"
"5a1516ad37a0a30484f96dc0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:19","corrente","sct-013","0.58"
"5a1516b237a0a30484f96dc1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:24","corrente","sct-013","0.32"
"5a1516b737a0a30484f96dc2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:29","corrente","sct-013","0.34"
"5a1516bc37a0a30484f96dc3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:34","corrente","sct-013","0.44"
"5a1516c137a0a30484f96dc4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:39","corrente","sct-013","0.57"
"5a1516c637a0a30484f96dc5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:45","corrente","sct-013","0.35"
"5a1516cc37a0a30484f96dc6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:50","corrente","sct-013","0.37"
"5a1516d137a0a30484f96dc7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:28:55","corrente","sct-013","0.53"
"5a1516d637a0a30484f96dc8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:00","corrente","sct-013","0.32"
"5a1516db37a0a30484f96dc9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:05","corrente","sct-013","0.4"
"5a1516e037a0a30484f96dca","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:10","corrente","sct-013","0.57"
"5a1516e537a0a30484f96dcb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:16","corrente","sct-013","0.58"
"5a1516eb37a0a30484f96dcc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:21","corrente","sct-013","0.44"
"5a1516f037a0a30484f96dcd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:26","corrente","sct-013","0.51"
"5a1516f537a0a30484f96dce","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:31","corrente","sct-013","0.36"
"5a1516fa37a0a30484f96dcf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:36","corrente","sct-013","0.31"
"5a1516ff37a0a30484f96dd0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:41","corrente","sct-013","0.32"
"5a15170437a0a30484f96dd1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:47","corrente","sct-013","0.32"
"5a15170a37a0a30484f96dd2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:52","corrente","sct-013","0.5"
"5a15170f37a0a30484f96dd3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:29:57","corrente","sct-013","0.48"
"5a15171437a0a30484f96dd4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:02","corrente","sct-013","0.53"
"5a15171937a0a30484f96dd5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:07","corrente","sct-013","0.56"
"5a15171e37a0a30484f96dd6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:12","corrente","sct-013","0.57"
"5a15172337a0a30484f96dd7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:18","corrente","sct-013","0.31"
"5a15172937a0a30484f96dd8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:23","corrente","sct-013","0.32"
"5a15172e37a0a30484f96dd9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:28","corrente","sct-013","0.47"
"5a15173337a0a30484f96dda","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:33","corrente","sct-013","0.53"
"5a15173837a0a30484f96ddb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:38","corrente","sct-013","0.52"
"5a15173d37a0a30484f96ddc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:44","corrente","sct-013","0.38"
"5a15174337a0a30484f96ddd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:49","corrente","sct-013","0.45"
"5a15174837a0a30484f96dde","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:54","corrente","sct-013","0.32"
"5a15174d37a0a30484f96ddf","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:30:59","corrente","sct-013","0.38"
"5a15175237a0a30484f96de0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","10:31:04","corrente","sct-013","0.54"
